word,log_freq,entropy,entropy_targeted,rounds,rounds_targeted
selva,2.19,5.155708066604018,4.875565488935647,4.0,
semas,0.0,5.120863987805082,4.39964575503518,4.0,
semee,0.0,4.193606367075976,3.897739264442015,5.0,
semen,3.38,4.888022697998804,4.583667899243741,5.0,4.0
semes,1.08,4.451596440783811,3.802263473930338,5.0,
semie,0.0,5.01559804935852,4.703496632626184,3.0,
semis,3.06,4.927505993099255,4.22279376210455,5.0,
senas,0.0,5.32987382461345,4.715988484965415,4.0,
sends,4.15,4.837415620369412,4.226424707721793,5.0,
senes,0.0,4.659341658093677,4.12249119052532,5.0,
senex,1.88,4.382701238301298,4.108335588528199,4.0,
sengi,1.26,5.179696935977835,4.839397942652981,4.0,
senna,2.94,5.013127955261349,4.675739328399835,5.0,
senor,2.61,5.687585238640562,5.507863905941917,4.0,
sensa,1.75,5.172164726189109,4.652006543772376,5.0,
sense,5.19,4.531818838266269,4.204956513006297,3.0,4.0
sensi,1.97,4.957699064741584,4.430414849421438,4.0,
sensu,2.21,4.725718530034062,4.2641235847023005,3.0,
sente,1.74,5.13768818443037,5.039999941421803,4.0,
senti,1.79,5.541334651755054,5.28455401205629,3.0,
sents,1.34,5.03161103884139,4.560884120200975,3.0,
senvy,0.0,4.674117323825751,4.44531804745676,4.0,
senza,2.17,5.019907701116332,4.584035521297337,5.0,
sepad,0.0,5.42153843920747,5.036622906830233,4.0,
sepal,1.81,5.553930119320803,5.32294032338627,3.0,
sepia,2.78,5.58959858049524,5.152826047913557,4.0,3.0
sepic,0.0,5.0711230154814,4.85732426607263,3.0,
sepoy,2.1,5.164907444867697,4.810896211791913,4.0,
seppo,1.74,4.5367104500017,4.148428255974351,4.0,
septa,2.7,5.534149954530887,5.244649450400857,3.0,
septs,1.47,4.81199872913473,4.309439996845075,4.0,
serac,1.1,5.6888102894016415,5.546411371423308,3.0,
serai,1.77,5.973076156387565,5.590980205341845,3.0,
seral,1.2,5.9252473731369895,5.73964294835941,3.0,
sered,1.07,5.129700214477875,4.90826690476666,3.0,
serer,1.23,4.595982588247314,4.44679123748878,3.0,
seres,1.73,4.831613679852585,4.318875845769131,4.0,
serfs,2.7,4.690368659497466,4.202270270314793,4.0,
serge,3.22,4.96652941877126,4.826315729487249,4.0,
seria,2.14,5.988829301629272,5.622288393406071,3.0,
seric,0.0,5.474798346088031,5.326069994346613,4.0,
serif,2.64,5.267468974332665,5.064645600968633,4.0,3.0
serin,1.62,5.728594704364298,5.518061428332001,4.0,
serir,0.0,5.093226375899578,4.950803279931112,4.0,
serks,0.0,4.851819965182915,4.203149418594511,5.0,
seron,1.37,5.721860905268223,5.495343310929501,3.0,
serow,1.2,5.254823580702682,5.016206362667955,4.0,
serra,2.91,5.22709763362561,4.977102923295787,3.0,
serre,1.94,4.604379081898117,4.515222252284646,4.0,
serrs,0.0,4.509114827555758,4.040751754730179,5.0,
serry,1.72,4.784142605186946,4.582204349873765,4.0,
serum,3.74,5.27385695037185,4.983712546601359,3.0,3.0
serve,4.85,4.676847431216778,4.562328515076828,4.0,3.0
servo,2.9,5.127326532512091,4.879422302445031,3.0,
sesey,0.0,4.323003084166507,3.915164729347994,4.0,
sessa,1.7,4.364501942900996,3.7631047455360793,4.0,
setae,2.23,5.40897530413369,5.233558240454316,4.0,
setal,0.0,5.76544606174588,5.6448228293072376,4.0,
seter,0.0,5.203715304559027,5.12048082171772,3.0,
seths,1.18,4.686086169894363,4.248220807102363,3.0,
seton,2.84,5.549054203577232,5.376520918322782,4.0,
setts,1.82,4.323113501737508,3.89006161666344,4.0,
setup,4.09,5.087726121765137,4.926056547272826,4.0,3.0
sevak,1.64,4.838030372152029,4.475384603222928,4.0,
seven,5.08,4.488626401255572,4.321746100107718,5.0,3.0
sever,3.15,4.602718299681326,4.473218553641265,5.0,4.0
sevir,0.0,5.1031879808388245,4.989393626646994,4.0,
sewan,0.0,5.266602559663301,5.0203707329420215,4.0,
sewar,0.0,5.405502976095079,5.2466390829473255,2.0,
sewed,2.89,4.462411223399715,4.207849659780294,5.0,
sewel,1.28,4.628299155297612,4.508206550180363,4.0,
sewen,0.0,4.6062227319590505,4.404504970708829,5.0,
sewer,3.64,4.717370793340155,4.563469392428672,4.0,3.0
sewin,1.28,5.061894756417446,4.824127263720468,4.0,
sexed,2.48,4.180523959079916,3.895628378034864,5.0,
sexer,0.0,4.437391371002792,4.256002508689858,5.0,
sexes,3.43,3.8818548349102304,3.305165265084656,6.0,
sexor,0.0,4.927616294694031,4.721107992390152,4.0,
sexto,1.45,4.812336330301625,4.540946020727309,3.0,
sexts,1.81,4.262386233351019,3.750822757724752,4.0,
seyen,0.0,4.826086524113555,4.637381541162079,4.0,
sezes,0.0,3.9371759715497854,3.293712787684505,5.0,
shack,3.43,4.507575030794462,4.387969463981358,4.0,4.0
shade,4.16,5.310701703939626,5.207998774538807,5.0,4.0
shads,1.21,4.502305021704833,3.99508656854476,5.0,
shady,3.71,4.788077105987722,4.594403071630102,5.0,4.0
shaft,3.9,4.658007755735751,4.710623642809519,4.0,3.0
shags,1.99,4.346531707567696,3.9212842497825657,5.0,
shahs,1.86,3.828506444762879,3.3669721042775747,5.0,
shaka,2.63,4.326484714122666,3.889525246514163,5.0,
shake,4.33,5.1534776819176455,4.959685780463944,4.0,4.0
shako,1.69,4.869775595211182,4.549043239165718,5.0,
shakt,0.0,4.827055442977691,4.712469997858552,5.0,
shaky,3.45,4.620145234972872,4.354230106127754,5.0,4.0
shale,3.69,5.517521481555004,5.534500704764712,4.0,3.0
shall,5.03,4.44022009576065,4.465475839667709,4.0,4.0
shalm,0.0,4.925458932830688,4.794903398538322,4.0,
shalt,3.34,5.182505900937072,5.270149258696774,4.0,3.0
shaly,1.13,4.979657104553699,4.915382852145689,4.0,
shama,2.04,4.433414792364417,4.037791693087759,5.0,
shame,4.55,5.2714180762799865,5.134955085487861,4.0,4.0
shams,2.65,4.449218008553857,3.916412075781781,4.0,
shand,2.46,4.989105001524099,4.841618404518052,4.0,
shank,3.07,4.767849156157076,4.5817420094614425,4.0,3.0
shans,1.41,4.649568098118311,4.249443670437889,5.0,
shape,4.72,5.280255773801304,5.185133915664413,3.0,3.0
shaps,0.0,4.454041886180107,3.9621039953325687,5.0,
shard,3.0,5.121128094853416,4.992197737090699,4.0,4.0
share,5.2,5.603356239921057,5.605482704800807,4.0,3.0
shark,4.1,4.902497675077452,4.741955504007146,4.0,3.0
sharn,1.41,5.209793110018213,5.188176797540801,3.0,
sharp,4.48,4.999132937375624,4.932419643524641,4.0,3.0
shart,1.96,5.274171402810806,5.353614088849992,4.0,
shash,1.15,3.7511418460929393,3.4472362314494767,5.0,
shaul,2.15,5.001729484133205,4.968421716690719,4.0,
shave,3.83,4.874759390324729,4.86377168129803,4.0,4.0
shawl,3.17,4.609975424248044,4.614945164501267,4.0,4.0
shawm,1.18,4.377544832192769,4.206845259575188,5.0,
shawn,3.81,4.590689701575663,4.528465204517262,4.0,
shaws,1.94,4.150797402369799,3.726588045658575,5.0,
shaya,1.64,4.365995472112836,4.083423731387439,5.0,
shays,2.04,4.373683565348872,3.9540811498083936,5.0,
shchi,0.0,3.735401598190759,3.5842140816537893,4.0,
sheaf,2.6,4.881062033189417,4.7367968109504215,4.0,
sheal,0.0,5.37838611849442,5.291734365005223,4.0,
shear,3.4,5.503593756032071,5.455430856465422,4.0,3.0
sheas,0.0,4.92607321343411,4.414263419277008,4.0,
sheds,3.48,4.439729894059298,3.962887413447372,4.0,
sheel,1.29,4.770171583143852,4.770009357733595,4.0,
sheen,3.34,4.746557561662847,4.6870276278494485,4.0,4.0
sheep,4.19,4.525608089779808,4.412393975097972,4.0,3.0
sheer,4.01,4.858261466920013,4.82587902176547,5.0,4.0
sheet,4.4,4.800330960176147,4.81585581954139,4.0,4.0
sheik,3.1,4.853258948150485,4.597724931614634,4.0,3.0
shelf,4.02,4.600005207750535,4.609071737877144,4.0,3.0
shell,4.39,4.391253645286505,4.449690075638412,5.0,3.0
shend,0.0,4.9248972503830135,4.7971438146147385,4.0,
sheng,2.87,4.698068101902617,4.623189964390631,4.0,
shent,0.0,5.086900107809251,5.149197298272488,5.0,
sheol,2.07,5.212704964075891,5.17031986677685,4.0,
sherd,1.44,5.055230405882516,4.966840503087277,4.0,
shere,2.38,4.846359605508602,4.865304786468647,4.0,
shero,2.11,5.290509050341299,5.180941961862396,3.0,
shets,0.0,4.633833494929806,4.27220783444757,5.0,
sheva,2.37,4.723393367003919,4.567247789523794,4.0,
shewn,1.65,4.537685396657167,4.496152908042598,4.0,
shews,1.39,4.096419990456496,3.68976030885086,4.0,
shiai,0.0,4.529402412149665,4.217447669154356,4.0,
shied,2.51,5.19508566966183,5.033982270631627,4.0,3.0
shiel,2.12,5.362193782799336,5.335708529250697,4.0,
shier,1.45,5.44858766831827,5.390116721945662,4.0,
shies,1.96,4.896187276086659,4.449466709564825,4.0,
shift,4.57,4.457191209575071,4.516517841754331,3.0,3.0
shill,2.68,4.239990782505006,4.2878091690402735,4.0,
shily,0.0,4.773667322877082,4.726126016016284,4.0,
shims,2.08,4.248426010258866,3.726037133702875,5.0,
shine,4.17,5.288527773472156,5.272087032401772,4.0,3.0
shins,2.68,4.44089436640292,4.045350614543225,4.0,
shiny,3.88,4.726038366592504,4.65288114793429,4.0,3.0
shiok,1.17,4.7205644640678,4.451342631744645,4.0,
ships,4.55,4.253172375423351,3.778075673471103,4.0,
shire,3.47,5.428989875137183,5.446799769446685,4.0,3.0
shirk,2.66,4.705251909188034,4.544041422788607,3.0,3.0
shirr,0.0,4.379869723066123,4.438413654206276,4.0,
shirs,0.0,4.5836386761088885,4.220097835315031,4.0,
shirt,4.63,5.0785727270235,5.171476669397438,4.0,3.0
shish,2.04,3.5465436055858817,3.255275466761564,4.0,
shiso,1.69,4.458618331161268,4.073436949770323,4.0,
shist,0.0,4.374994957797592,4.219228399101028,4.0,
shite,3.31,5.342992828144325,5.348022463909157,4.0,
shits,3.64,4.490959948495734,4.128533531175567,4.0,
shiur,1.27,4.930161748249442,4.957413582537565,3.0,
shiva,3.33,4.594313658150985,4.379733126996636,4.0,
shive,1.65,4.694350537658384,4.683974819572388,5.0,
shivs,1.49,3.8582579320914734,3.473647693351717,5.0,
shlep,0.0,5.030386740760798,4.913390264718037,3.0,
shlub,0.0,4.339935796966887,4.215533605180441,4.0,
shmek,0.0,4.688552951521898,4.332748088770949,4.0,
shmoe,0.0,5.124026320431042,4.9081613240691455,4.0,
shoal,2.93,5.254215185228649,5.129406527245086,3.0,4.0
shoat,1.1,5.298733636196251,5.2091123494355065,4.0,
shock,4.46,4.345568892701677,4.199978681833909,5.0,4.0
shoed,1.51,5.2219459412263545,5.015501902313855,3.0,
shoer,0.0,5.476070159003481,5.363089969582309,3.0,
shoes,4.67,4.9217800576282364,4.417265262984946,4.0,
shogi,1.96,4.67573406795719,4.429050558757723,4.0,
shogs,0.0,4.183978426598385,3.726897219438724,5.0,
shoji,2.27,4.228224314559812,3.8997122153687194,4.0,
shojo,1.89,3.5784836805732545,3.300949479021577,4.0,
shola,2.07,5.240032167119742,5.0332257048093485,4.0,
shone,3.23,5.3218303507266524,5.257051780120204,4.0,4.0
shonk,1.34,4.607034733416563,4.39940305961097,4.0,
shook,4.05,4.027744016079314,3.7383499271006593,4.0,4.0
shool,1.6,4.36842375177098,4.298284149880433,4.0,
shoon,1.31,4.3370750679341095,4.195790360532497,5.0,
shoos,1.53,3.907051807124271,3.387712650829413,4.0,
shoot,4.73,4.400000939172293,4.347839394864753,3.0,3.0
shope,1.62,5.126343172702566,4.973041635818562,5.0,
shops,4.34,4.291697781803724,3.76825220611771,4.0,
shore,4.33,5.455356793378146,5.42095042599868,4.0,3.0
shorl,0.0,5.053641090924604,5.067960302293789,4.0,
shorn,2.53,5.048950480252556,5.0173979263888295,3.0,3.0
short,5.33,5.118369397238676,5.183383501067852,4.0,3.0
shote,0.0,5.36567856113439,5.30826180808493,4.0,
shots,4.63,4.528688510760321,4.12152063154219,4.0,
shott,1.43,4.323169227495804,4.3260138563795945,4.0,
shoud,2.13,4.724229272272025,4.504935769000573,5.0,
shout,4.06,4.873806508033882,4.85117382944208,2.0,3.0
shove,3.66,4.721829481705187,4.655537538465794,5.0,4.0
showd,0.0,4.325937149908919,4.135843626225602,5.0,
shown,4.9,4.420237458094513,4.333979228632659,4.0,4.0
shows,5.23,3.984350979437505,3.529205277532658,5.0,
showy,2.79,4.278865532856016,4.147982158676559,4.0,4.0
shoyu,1.73,4.502880489975903,4.343218208302807,4.0,
shred,3.32,5.241185122391338,5.103653865262666,4.0,
shrew,2.75,4.909920814131863,4.803241174523273,4.0,3.0
shris,0.0,4.642978008931443,4.212823566373026,4.0,
shrow,0.0,4.617543802030464,4.500400640309163,4.0,
shrub,3.19,4.487835848086347,4.353761153655715,3.0,3.0
shrug,3.3,4.518591537913487,4.447684398748189,4.0,3.0
shtar,0.0,5.261439395714,5.272697481920943,4.0,
shtik,0.0,4.579894940153847,4.409669315618384,3.0,
shtum,1.03,4.434651346634664,4.317876377159768,3.0,
shtup,0.0,4.429628684798304,4.3788966255363295,4.0,
shuba,1.01,4.628407685557448,4.335183362629251,5.0,
shuck,2.37,4.086749563873414,3.999149665751344,4.0,4.0
shule,1.15,5.106804962926634,5.151606894364034,4.0,
shuln,0.0,4.693913741535212,4.712901771975564,4.0,
shuls,1.1,4.267273712182055,3.91063454114704,5.0,
shuns,2.32,4.2260157386084645,3.820516761391986,5.0,
shunt,2.82,4.716987873226103,4.775298089139917,3.0,3.0
shura,2.51,5.1006692637751225,4.91045066782451,4.0,
shush,2.75,3.3245237168290886,3.0418772166586003,4.0,3.0
shute,2.34,5.112488497733042,5.129577755892528,4.0,
shuts,3.49,4.269498445508832,3.9054813415879,4.0,
shwas,0.0,4.183504834650492,3.6583474831866103,5.0,
shyer,1.72,5.054998639372694,4.99772270637598,4.0,
shyly,2.42,3.779601201045818,3.688742675536712,4.0,4.0
sials,0.0,5.132677927040758,4.629777704588799,4.0,
sibbs,0.0,3.6014355214651275,2.9736442009121897,5.0,
sibia,0.0,4.481944333633357,4.01582501855415,4.0,
sibyl,2.45,4.6081819724333615,4.473892429792285,4.0,
sices,0.0,4.950782775632685,4.471445454679894,6.0,
sicht,1.37,4.6892720613372525,4.699600006868409,4.0,
sicko,2.55,4.737244243764908,4.364534989840136,4.0,
sicks,1.52,4.186996732565839,3.5822482025985543,5.0,
sicky,1.42,4.454452479641239,4.15651169781007,4.0,
sidas,0.0,4.931903875506871,4.212274230132853,6.0,
sided,3.94,4.710113145881796,4.407893819765504,5.0,
sider,2.36,5.556877480263146,5.335873716602039,4.0,
sides,4.73,5.0133468464768205,4.406791336811706,6.0,
sidey,1.55,5.276361568949743,4.954142637364759,3.0,
sidha,0.0,5.027735275599921,4.609110294174584,4.0,
sidhe,1.93,5.138996592606686,4.968368946610209,4.0,
sidle,2.0,5.481263851229005,5.3359843452401865,3.0,
siege,3.93,4.850396680090802,4.673126627772978,3.0,3.0
sield,0.0,5.424274978158316,5.193277582337617,4.0,
siens,0.0,5.055531740383746,4.530091357340848,5.0,
sient,0.0,5.549108750685987,5.475329298384167,4.0,
sieth,0.0,5.28912273134386,5.202081425230066,4.0,
sieur,2.18,5.486179149229344,5.373887476004131,4.0,
sieve,3.0,4.553691656264129,4.398535998577432,4.0,4.0
sifts,1.85,4.302134799589778,3.8631788305435086,5.0,
sighs,3.38,4.138834104486821,3.621363480848416,5.0,
sight,4.54,4.623299363354623,4.551738020332286,3.0,4.0
sigil,2.37,4.230743927878277,4.094460196601904,4.0,
sigla,1.12,5.213815393702627,4.901921755786626,4.0,
sigma,3.51,4.962268504710476,4.482555816561127,4.0,4.0
signa,1.96,5.171634611449371,4.800852249817084,4.0,
signs,4.71,4.443014270045892,3.910335990418794,5.0,
sigri,0.0,4.312932542902455,4.043102784243675,3.0,
sijos,0.0,4.144623312282418,3.4572808297738837,5.0,
sikas,0.0,4.748023575432346,3.934830700381548,5.0,
siker,0.0,5.384048389893378,5.045511092230028,4.0,
sikes,2.45,4.832193923887819,4.108910685045074,5.0,
silds,0.0,4.65474812849908,4.062862994322286,5.0,
siled,0.0,5.534180897611061,5.277279204418618,3.0,
silen,1.22,5.665955607643414,5.4715691366795465,4.0,
siler,2.11,5.760402576970986,5.588606367387219,3.0,
siles,1.61,5.238702866866355,4.704401270572503,4.0,
silex,1.87,4.955596393466083,4.675761029905142,3.0,
silks,2.79,4.4864798576833245,3.830258188317668,5.0,
silky,3.26,4.757058821021908,4.399553959743354,3.0,3.0
sills,2.79,4.115209823805105,3.645118425817136,5.0,
silly,4.39,4.38884750859812,4.2132390383847484,3.0,3.0
silos,2.94,4.945267163681166,4.370033078224756,4.0,
silts,1.73,4.841737197269007,4.396729882807308,4.0,
silty,2.11,5.122915358784624,4.966061141503173,4.0,
silva,3.77,4.94012024652036,4.609226071456702,3.0,
simar,1.41,5.483405995755095,5.17091710242557,4.0,
simas,1.67,4.899527457658718,4.130075717733777,4.0,
simba,2.94,4.945107419229378,4.391127232505814,4.0,
simis,0.0,3.896249143102205,3.1955403270042626,4.0,
simps,1.86,4.356451502515616,3.641519461503624,4.0,
simul,1.84,4.905553495325927,4.675512214627311,4.0,
since,5.75,5.381128275325297,5.340502960213792,3.0,3.0
sinds,1.09,4.614822687599241,3.974859941778177,5.0,
sined,0.0,5.498487177498103,5.190807339862364,4.0,
sines,2.09,5.200291714425704,4.614750522965915,5.0,
sinew,2.33,5.163726471256165,4.900274071009895,3.0,3.0
singe,2.43,5.296500930059162,5.096638995673322,4.0,3.0
sings,3.89,4.450294632781331,3.884773494299958,6.0,
sinhs,0.0,4.470224574519013,3.937778207255959,5.0,
sinks,3.47,4.449560022285609,3.738571252146037,6.0,
sinky,0.0,4.717735889809778,4.309865913121043,4.0,
sinsi,0.0,3.9527196450901134,3.4050648305666438,4.0,
sinus,3.28,4.649896866110068,4.049745487767034,4.0,
siped,0.0,5.271078426962027,4.94739136287738,4.0,
sipes,1.69,4.980983285452187,4.373372889475268,4.0,
sippy,2.49,4.043935335456123,3.724051312338483,4.0,
sired,2.65,5.67022456309127,5.399479936115079,4.0,
siree,1.67,5.442558151623627,5.238327111450959,4.0,
siren,3.46,5.811307323360496,5.583845673538042,4.0,3.0
sires,2.52,5.376594325970116,4.817768769259004,4.0,
sirih,0.0,4.466975347272964,4.337722432328556,3.0,
siris,1.6,4.275685754843381,3.719121347806036,4.0,
siroc,0.0,5.269373524145911,5.099336040574972,3.0,
sirra,0.0,5.016096321169762,4.708909396958578,4.0,
sirup,1.3,5.04532694610972,4.8238207662331805,3.0,
sisal,2.19,4.951090377091916,4.566278165467338,3.0,
sises,0.0,4.339960587694628,3.769537749526034,6.0,
sissy,3.23,3.6778227174095695,3.1730023112876022,4.0,3.0
sista,2.2,4.94277108957678,4.460954296182056,4.0,
sists,0.0,3.948056013408572,3.458508836689896,5.0,
